Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Проект дома №56-04 площадью 244,8 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/56-04.jpg,Современные проекты домов,,"Проект дома №56-04: площадь 244,8 м², 2 этажа, габариты 11.8×13.5 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/56-04?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12096_56-04_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 56-04, проект дома 244,8 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №59-60 площадью 443,1 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/59-60.jpg,Планы домов и коттеджей,,"Проект дома №59-60: площадь 443,1 м², 2 этажа, габариты 16×33 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/59-60?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11697_59-60_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 59-60, проект дома 443,1 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №57-20MAL площадью 213,07 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/57-20MAL.jpg,Удобные планировки домов,,"Проект дома №57-20MAL: площадь 213,07 м², 2 этажа, габариты 15.75×11.58 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-20MAL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11897_57-20MAL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 57-20MAL, проект дома 213,07 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №59-97TA площадью 157,48 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/59-97TA.jpg,Современные проекты домов,,"Проект дома №59-97TA: площадь 157,48 м², 2 этажа, габариты 10.4×11.5 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/59-97TA?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12097_59-97TA_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 59-97TA, проект дома 157,48 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №62-03AEG площадью 177,35 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/62-03AEG.jpg,Планы домов и коттеджей,,"Проект дома №62-03AEG: площадь 177,35 м², 1 этаж, габариты 15.3×17.5 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/62-03AEG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11698_62-03AEG_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 62-03AEG, проект дома 177,35 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №52-13 площадью 336,2 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/52-13.jpg,Удобные планировки домов,,"Проект дома №52-13: площадь 336,2 м², 2 этажа, габариты 13.1×20.9 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/52-13?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11898_52-13_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 52-13, проект дома 336,2 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №46-08AHMG площадью 291,89 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/46-08AHMG.jpg,Современные проекты домов,,"Проект дома №46-08AHMG: площадь 291,89 м², 2 этажа, габариты 16.39×17.06 м, материал стен — монолитный каркас. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/46-08AHMG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12098_46-08AHMG_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 46-08AHMG, проект дома 291,89 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, монолитный каркас, catalog-plans.ru"
"Проект дома №58-10AW площадью 268,88 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/58-10AW.jpg,Планы домов и коттеджей,,"Проект дома №58-10AW: площадь 268,88 м², 2 этажа, габариты 13.86×22 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-10AW?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11699_58-10AW_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 58-10AW, проект дома 268,88 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №45-61 площадью 167,3 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/45-61.jpg,Удобные планировки домов,,"Проект дома №45-61: площадь 167,3 м², 2 этажа, габариты 13.75×16.48 м, материал стен — кирпич. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/45-61?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11899_45-61_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 45-61, проект дома 167,3 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпич, catalog-plans.ru"
"Проект дома №40-56BAG площадью 205,89 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/40-56BAG.jpg,Современные проекты домов,,"Проект дома №40-56BAG: площадь 205,89 м², 3 этажа, габариты 11.7×13.52 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/40-56BAG?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12099_40-56BAG_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 40-56BAG, проект дома 205,89 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №58-18L площадью 195,97 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/58-18L.jpg,Планы домов и коттеджей,,"Проект дома №58-18L: площадь 195,97 м², 2 этажа, габариты 10.2×15.5 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-18L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11700_58-18L_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 58-18L, проект дома 195,97 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №58-35A площадью 204,63 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/58-35A.jpg,Удобные планировки домов,,"Проект дома №58-35A: площадь 204,63 м², 2 этажа, габариты 12.36×14.26 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/58-35A?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11900_58-35A_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 58-35A, проект дома 204,63 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
Проект дома №47-76 площадью 105 м² с планировками,https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/47-76.jpg,Современные проекты домов,,"Проект дома №47-76: площадь 105 м², 2 этажа, габариты 18.58×26.7 м, материал стен — кирпича 1. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/47-76?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12100_47-76_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 47-76, проект дома 105 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпича 1, catalog-plans.ru"
"Проект дома №55-20 площадью 141,3 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/55-20.jpg,Планы домов и коттеджей,,"Проект дома №55-20: площадь 141,3 м², 2 этажа, габариты 8.4×12.12 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/55-20?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11701_55-20_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 55-20, проект дома 141,3 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №57-63DL площадью 174,57 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/57-63DL.jpg,Удобные планировки домов,,"Проект дома №57-63DL: площадь 174,57 м², 2 этажа, габариты 10.9×13.15 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-63DL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11901_57-63DL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 57-63DL, проект дома 174,57 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №48-32 площадью 303,85 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/48-32.jpg,Современные проекты домов,,"Проект дома №48-32: площадь 303,85 м², 2 этажа, габариты 13.76×23 м, материал стен — кирпич. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/48-32?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12101_48-32_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 48-32, проект дома 303,85 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпич, catalog-plans.ru"
"Проект дома №68-68L площадью 325,03 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/68-68L.jpg,Планы домов и коттеджей,,"Проект дома №68-68L: площадь 325,03 м², 2 этажа, габариты 17.5×18.66 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/68-68L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11702_68-68L_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 68-68L, проект дома 325,03 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №40-61EAGL площадью 284,51 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/40-61EAGL.jpg,Удобные планировки домов,,"Проект дома №40-61EAGL: площадь 284,51 м², 2 этажа, габариты 13.12×22.63 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/40-61EAGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11902_40-61EAGL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 40-61EAGL, проект дома 284,51 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №57-83E площадью 226,13 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/57-83E.jpg,Современные проекты домов,,"Проект дома №57-83E: площадь 226,13 м², 2 этажа, габариты 13.5×14.6 м, материал стен — арболитовые блоки 400. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-83E?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12102_57-83E_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 57-83E, проект дома 226,13 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, арболитовые блоки 400, catalog-plans.ru"
"Проект дома №65-28B площадью 205,97 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/65-28B.jpg,Планы домов и коттеджей,,"Проект дома №65-28B: площадь 205,97 м², 3 этажа, габариты 12.7×15.16 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/65-28B?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11703_65-28B_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 65-28B, проект дома 205,97 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №57-00ZC площадью 249,23 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/57-00ZC.jpg,Удобные планировки домов,,"Проект дома №57-00ZC: площадь 249,23 м², 2 этажа, габариты 13.73×19 м, материал стен — кирпич. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-00ZC?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11903_57-00ZC_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 57-00ZC, проект дома 249,23 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпич, catalog-plans.ru"
"Проект дома №35-79 площадью 955,7 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/35-79.jpg,Современные проекты домов,,"Проект дома №35-79: площадь 955,7 м², 3 этажа, габариты 35.13×40.08 м, материал стен — кирпич. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/35-79?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12103_35-79_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 35-79, проект дома 955,7 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпич, catalog-plans.ru"
"Проект дома №40-11HBL площадью 312,67 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/40-11HBL.jpg,Планы домов и коттеджей,,"Проект дома №40-11HBL: площадь 312,67 м², 3 этажа, габариты 13.92×14.16 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/40-11HBL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11704_40-11HBL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 40-11HBL, проект дома 312,67 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №59-95B площадью 250,93 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/59-95B.jpg,Удобные планировки домов,,"Проект дома №59-95B: площадь 250,93 м², 2 этажа, габариты 14.26×14.26 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/59-95B?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11904_59-95B_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 59-95B, проект дома 250,93 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №57-00EAL площадью 241,6 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/57-00EAL.jpg,Современные проекты домов,,"Проект дома №57-00EAL: площадь 241,6 м², 2 этажа, габариты 13.28×16.62 м, материал стен — керамзитобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-00EAL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12104_57-00EAL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 57-00EAL, проект дома 241,6 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, керамзитобетон, catalog-plans.ru"
"Проект дома №15-31 площадью 107,88 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/15-31.jpg,Планы домов и коттеджей,,"Проект дома №15-31: площадь 107,88 м², 1 этаж, габариты 14.05×15.2 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/15-31?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11705_15-31_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 15-31, проект дома 107,88 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №32-05 площадью 279,71 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/32-05.jpg,Удобные планировки домов,,"Проект дома №32-05: площадь 279,71 м², 2 этажа, габариты 11.1×14.6 м, материал стен — кирпич. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/32-05?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11905_32-05_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 32-05, проект дома 279,71 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпич, catalog-plans.ru"
"Проект дома №54-49 площадью 207,3 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/54-49.jpg,Современные проекты домов,,"Проект дома №54-49: площадь 207,3 м², 2 этажа, габариты 13.5×14.8 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/54-49?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12105_54-49_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 54-49, проект дома 207,3 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №48-19G площадью 51,13 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/48-19G.jpg,Планы домов и коттеджей,,"Проект дома №48-19G: площадь 51,13 м², 1 этаж, габариты 8×8 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/48-19G?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11706_48-19G_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 48-19G, проект дома 51,13 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №45-64TAGL площадью 260,2 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/45-64TAGL.jpg,Удобные планировки домов,,"Проект дома №45-64TAGL: площадь 260,2 м², 1 этаж, габариты 19.05×27.68 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/45-64TAGL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11906_45-64TAGL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 45-64TAGL, проект дома 260,2 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №60-17 площадью 149,2 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/60-17.jpg,Современные проекты домов,,"Проект дома №60-17: площадь 149,2 м², 2 этажа, габариты 11×12.5 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/60-17?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12106_60-17_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 60-17, проект дома 149,2 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №60-48 площадью 241,43 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_61_floor_plans_sunset_static/60-48.jpg,Планы домов и коттеджей,,"Проект дома №60-48: площадь 241,43 м², 2 этажа, габариты 10×14 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/60-48?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_sunset_static_batch_61&utm_content=pin_11707_60-48_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 60-48, проект дома 241,43 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
"Проект дома №45-51AK1L площадью 192,01 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_62_floor_plans_forest_static/45-51AK1L.jpg,Удобные планировки домов,,"Проект дома №45-51AK1L: площадь 192,01 м², 2 этажа, габариты 12.01×15.88 м, материал стен — кирпич. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/45-51AK1L?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_forest_static_batch_62&utm_content=pin_11907_45-51AK1L_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 45-51AK1L, проект дома 192,01 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, кирпич, catalog-plans.ru"
"Проект дома №57-89AL площадью 138,77 м² с планировками",https://raw.githubusercontent.com/nemchenik/test/6ba2fe170429aaf58e1b7a4bc220779b82af6c60/pinterest/generated_batch_63_floor_plans_minimal_static/57-89AL.jpg,Современные проекты домов,,"Проект дома №57-89AL: площадь 138,77 м², 2 этажа, габариты 8×14 м, материал стен — газобетон. На карточке показаны оригинальные планировки этажей. Сохраните планы дома и откройте проект, чтобы узнать подробности и актуальную стоимость.",https://catalog-plans.ru/catalog/57-89AL?utm_source=pinterest&utm_medium=organic&utm_campaign=generated_floor_plans_minimal_static_batch_63&utm_content=pin_12107_57-89AL_plans&utm_term=proekty-domov-s-planirovkami,,"проект дома 57-89AL, проект дома 138,77 м², планировка дома, планы этажей, готовый проект дома, оригинальная планировка, газобетон, catalog-plans.ru"
